RENGLÓN|CÓDIGO DE INSUMO|NOMBRE|CARACTERÍSTICAS|NOMBRE DE LA PRESENTACIÓN|CANTIDAD Y UNIDAD DE MEDIDA DE LA PRESENTACIÓN|CÓDIGO DE PRESENTACIÓN
241|133092|PAPEL ARCOIRIS| Ancho: 65 Centímetro;  Color: Varios;  Gramaje: 80 Gramos;  Largo: 90 Centímetro; |Pliego|1 Unidad(es)|155254
219|133242|QUESO (PARA CAPACITACIÓN)| Clase: Amarillo;  Tipo: Americano; |Paquete|1 Libra|155423
328|133334|COMPUTADORA PORTÁTIL| Capacidad disco duro de estado sólido: 1 Terabyte;  Memoria ram: 16 Gigabyte;  Sistema operativo: Con licenciamiento;  Tamaño de pantalla: 16 Pulgadas;  Tipo de pantalla: Led;  Velocidad de procesador: 2.6 GigaHercio; |Unidad|1 Unidad(es)|155555
296|133354|SET DE SARTENES| Material: Teflón;  Piezas: 3 ;  Tamaño: 20, 26 y 30 centímetros; |Unidad|1 Unidad(es)|155578
268|133363|NYLON| Ancho: 40 Pulgadas;  Calibre: 12;  Color: Varios; |Unidad|1 Yarda|155587
219|133379|TOMATE (PARA CAPACITACIÓN)| Clase: Ciruelo;  Grupo: Fruta; |Unidad|1 Libra|155619
291|133381|SET DE MARCADORES RESALTADORES| Color: Varios;  Punta: Biselada; |Empaque|5 Unidad(es)|155627
297|133395|TRANSFORMADOR DE CORRIENTE| Potencia: 500 Vatio;  Voltaje de entrada: 110 a 120 Voltio;  Voltaje de salida: 110 a 220 Voltio; |Unidad|1 Unidad(es)|155643
219|133422|JALEA (PARA CAPACITACIÓN)| Sabor: Fresa;  Tipo: Regular; |Envase|882 Gramos|155682
297|133727|LINTERNA| Alimentación: Batería;  Cantidad de lúmenes: 40 lumen;  Material: Aluminio;  Tipo: De mano;  Tipo de bombilla: Led; |Unidad|1 Unidad(es)|156037
292|133742|DISPENSADOR DE PAPEL DE MANOS| Material: Plástico;  Tipo: Manual;  Tipo de toalla: Rollo; |Unidad|1 Unidad(es)|156054
292|134056|ESPONJA DE BAÑO| Ancho: 80 Milímetro;  Grosor: 25 Milímetro;  Largo: 115 Milímetro;  Material: Poliuretano; |Unidad|1 Unidad(es)|156427
211|134161|PASTEL| Sabor: Fresas con crema;  Tamaño: 25 porciones; |Unidad|1 Unidad(es)|156547
182|134187|EXAMEN BETA HCG EN SANGRE, PRUEBA DE EMBARAZO CUANTITATIVO| Tipo: Servicio; |Unidad|1 Unidad(es)|156575
268|134228|BASURERO| Capacidad: 120 Litro;  Incluye: Pedal, tapadera y rodos;  Material: Plástico; |Unidad|1 Unidad(es)|156620
329|134327|CAMA| Ancho: 1 Metro;  Largo: 1.9 Metro;  Material: Madera y tela poliéster;  Tamaño: Imperial; |Unidad|1 Unidad(es)|156741
326|134578|SWITCH DE RED ADMINISTRABLE Y POE| Conectividad: 10/100/1000;  Fuente de alimentación: 100 a 240 Voltio;  Potencia máxima poe: 150 Vatio;  Puertos: 16;  Unidad de rack: 1u;  Velocidad de conmutación: 36 Gigabyte/Segundo; |Unidad|1 Unidad(es)|157014
292|134775|DESODORANTE AMBIENTAL| Aroma: Varios;  Tipo: Pastilla; |Unidad|50 Gramos|157235
297|134791|CAJA SOCKET| Corriente: 200 Amperio;  Tipo: Polifásica;  Uso: Eléctrico;  Voltaje: 600 Voltio; |Unidad|1 Unidad(es)|157255
297|135136|ARMADURA DE TOMACORRIENTE| Material: Plástico;  Potencial eléctrico: 15 a 127 Voltio;  Tipo: Doble; |Unidad|1 Unidad(es)|157662
289|135319|CANDADO| Material: Acero laminado;  Tamaño: 40 Milímetro; |Unidad|1 Unidad(es)|157893
297|135437|LÁMPARA LED| Alimentación: 120 a 277 Voltio;  Potencia: 200 Vatio;  Tipo: Reflector;  Tipo de luz: Blanca; |Unidad|1 Unidad(es)|158026
268|135592|BOLSA| Ancho: 35 Pulgadas;  Calibre: 2.25;  Largo: 50 Pulgadas;  Material: Plástico;  Tipo: Jardinera; |Unidad|1 Unidad(es)|158200
291|135618|SELLO FECHADOR| Ancho: 40 Milímetro;  Largo: 64 Milímetro;  Líneas: 6 ;  Material: Plástico;  Tipo: Automático; |Unidad|1 Unidad(es)|158228
322|135746|MESA| Alto: 0.85 Metro;  Ancho: 0.6 Metro;  Largo: 1.8 Metro;  Material: Acero inoxidable; |Unidad|1 Unidad(es)|158368
267|135784|TÓNER| Código: W1470x;  Color: Negro;  Número: 147x;  Uso: Impresora; |Unidad|1 Unidad(es)|158416
243|136030|TOALLA| Ancho: 20 Centímetro;  Largo: 250 Metro;  Material: Papel;  Uso: Manos; |Paquete|6 Unidad(es)|158701
182|136226|EXAMEN DE VALORES DE LEVETIRACETAM| Tipo: Servicio; |Unidad|1 Unidad(es)|158939
233|136277|CHALINA| Ancho: 30 Centímetro;  Largo: 1.4 Metro;  Material: Seda; |Unidad|1 Unidad(es)|158992
297|136399|INTERRUPTOR PARA TIMBRE| Capacidad: 10 Amperio;  Tensión máxima: 125 Voltio;  Tipo: Pulsador; |Unidad|1 Unidad(es)|159129
292|136504|JABÓN| Consistencia: Líquido;  Uso: Lavado de ropa; |Envase|1 Galón|159246
185|136678|CURSO DE COMPUTACIÓN DE WINDOWS Y OFFICE 2| Tipo: Servicio; |Unidad|1 Unidad(es)|159444
322|136703|GUILLOTINA| Base: Metálica;  Guía: Ajustable;  Largo de cuchilla: 18 Pulgadas;  Material de la cuchilla: Acero;  Material de superficie: Metal;  Tipo de cuchilla: Autoafilable; |Unidad|1 Unidad(es)|159471
211|136939|CARNE ROJA| Animal: Res;  Tipo: Colocho; |Empaque|1 Libra|159765
219|136946|LEVADURA (PARA CAPACITACIÓN)| Clase: Fresca; |Barra|1 Libra|159775
329|137027|GABINETE (RACK)| Alto: 50 Centímetro;  Ancho: 60 Centímetro;  Incluye: Ventilador, cerradura de seguridad y puerta de cristal con esquinas redondeadas;  Profundidad: 60 Centímetro;  Unidad de rack: 9u; |Unidad|1 Unidad(es)|159881
242|137093|PAPEL TEXCOTE| Ancho: 25 Pulgadas;  Calibre: 12 Gramos;  Color: Varios;  Largo: 38 Pulgadas; |Pliego|1 Unidad(es)|159981
292|137237|DESTAPACAÑO MANUAL DE RESORTE| Largo: 15 Pies;  Material: Resorte de acero y mango plástico; |Unidad|1 Unidad(es)|160161
219|137371|JUGO (PARA CAPACITACIÓN)| Clase: Natural;  Sabor: Naranja; |Envase|500 Mililitro|160359
297|137436|FLIPÓN| Corriente: 70 Amperio;  Polos: 2;  Uso: Eléctrico; |Unidad|1 Unidad(es)|160444
269|137474|CAJITA DE FÓSFOROS| Material: Madera;  Tamaño: Extralargos; |Unidad|1 Unidad(es)|160490
219|137684|CARNE ROJA (PARA CAPACITACIÓN)| Animal: Res;  Corte: Bistec; |Empaque|1 Libra|160752
291|138160|PERFORADORA| Agujeros: 2 ;  Capacidad de perforación: 100 hojas;  Material: Aluminio;  Tipo: Semi-industrial; |Unidad|1 Unidad(es)|161332
268|138276|FOAMY (GOMA EVA) CON BRILLANTINA| Ancho: 22 Centímetro;  Largo: 34 Centímetro; |Pliego|1 Unidad(es)|161472
266|138314|CLORANFENICOL| Concentración: 0.5 %;  Forma farmacéutica: Solución;  Vía de administración: Oftálmica; |Frasco gotero|15 Mililitro|161519
267|138578|TÓNER| Código: Cf289a;  Color: Negro;  Uso: Impresora; |Unidad|1 Unidad(es)|161845
266|138714|COMBINACIÓN LACTOBACILOS| Cantidad por sobre: 3 Gramos;  Forma farmacéutica: Polvo;  Vía de administración: Oral; |Caja|20 Unidad(es)|162006
283|138921|TORNILLO PARA TABLAYESO| Diámetro: 8 Milímetro;  Largo: 2 Pulgadas;  Material: Metal;  Punta: Estándar; |Unidad|1 Unidad(es)|162258
211|139130|YOGURT| Consistencia: Cremoso;  Sabor: Natural; |Envase|125 Gramos|162501
185|139147|CURSO DE COMPUTACIÓN DE WINDOWS Y OFFICE 3| Tipo: Servicio; |Unidad|1 Unidad(es)|162520
297|139451|CABLES PASA CORRIENTE| Amperaje: 500 Amperio;  Largo: 8 Metro;  Voltaje: 12 Voltio; |Unidad|1 Unidad(es)|162901
291|139452|PERFORADOR| Agujeros: 2 ;  Capacidad de perforación: 70 hojas;  Material: Metal; |Unidad|1 Unidad(es)|162902
291|139459|GRAPAS| Diámetro: 23/8 milímetros;  Tipo: Estándar; |Caja|1000 Unidad(es)|162909
291|139459|GRAPAS| Diámetro: 23/8 milímetros;  Tipo: Estándar; |Caja|5000 Unidad(es)|192477
291|139460|ENGRAPADORA| Adaptable: A grapas de 23/8 milímetros a 23/20 milímetros;  Capacidad máxima de engrapado: 100 hojas;  Material: Metal;  Tipo: Industrial; |Unidad|1 Unidad(es)|162910
324|139698|SISTEMA DE BOCINAS| Alimentación: 110 a 120 Voltio;  Canales: 2 ;  Conexión: Xlr;  Incluye: Parlantes de satélite, subwoofer, altavoces y woofers; |Unidad|1 Unidad(es)|163181
324|140025|TELEVISOR INTELIGENTE| Conectividad: Usb, hdmi, audio, video y wifi;  Pantalla: Led uhd 4k;  Resolución: 3840 x 2160 píxeles;  Tamaño: 50 Pulgadas; |Unidad|1 Unidad(es)|163578
268|140391|PLACA DE ACRÍLICO| Alto: 46 Centímetro;  Ancho: 30 Centímetro;  Color: Transparente;  Grosor: 2 Milímetro; |Unidad|1 Unidad(es)|164013
329|140767|ESCÁNER AUTOMOTRIZ CON TABLETA| Conectividad: Bluetooth y wifi;  Memoria ram: 4 Gigabyte;  Pantalla táctil: 10.1 Pulgadas;  Procesador: 2 GigaHercio;  Rom: 64 Gigabyte;  Uso: Diagnóstico automotriz; |Unidad|1 Unidad(es)|164459
211|140918|MEZCLA DE LENTEJAS Y VEGETALES| Uso: Alimento deshidratado de emergencia; |Empaque|250 Gramos|164636
328|141486|COMPUTADORA DE ESCRITORIO| Capacidad de disco duro: 1 Terabyte;  Capacidad de disco duro de estado sólido: 256 Gigabyte;  Memoria ram: 32 Gigabyte;  Sistema operativo: Con licenciamiento;  Tamaño de pantalla: 23.8 Pulgadas;  Tipo de pantalla: Led;  Velocidad de procesador: 4.8 GigaHercio; |Unidad|1 Unidad(es)|165290
291|141660|BANDERITAS TIPO FLECHA| Ancho: 12 Milímetro;  Clase: Adhesiva;  Colores: 5 ;  Largo: 45 Milímetro; |Paquete|1 Unidad(es)|165501
283|141698|MANGUERA DE ABASTO| Diámetro de entrada: 1/2 pulgadas;  Diámetro de salida: 3/8 pulgadas;  Longitud: 50 Centímetro;  Material: Acero flexible; |Unidad|1 Unidad(es)|165551
219|141716|CARNE BLANCA (PARA CAPACITACIÓN)| Animal: Cerdo;  Corte: Posta;  Tipo: Adobada; |Unidad|1 Libra|165571
233|141768|PLAYERA| Género: Unisex;  Manga: Corta;  Material: Tela poliéster y licra;  Talla: M; |Unidad|1 Unidad(es)|165636
211|141935|PASTELITO| Sabor: Dulce; |Unidad|1 Unidad(es)|165823
211|142062|PASTEL| Sabor: Tres leches;  Tamaño: 8 porciones; |Unidad|1 Unidad(es)|165965
219|142236|CARNE ROJA (PARA CAPACITACIÓN)| Animal: Res;  Corte: Falda; |Unidad|1 Libra|166174
268|142592|CARETA ELÉCTRICA| Fuente de energía: Solar y baterías;  Material: Policarbonato;  Uso: Soldadura; |Unidad|1 Unidad(es)|166568
297|142662|LÁMPARA LED| Alimentación: 100 a 240 Voltio;  Potencia: 100 Vatio;  Tipo: Reflector; |Unidad|1 Unidad(es)|166647
291|142790|ENGRAPADORA| Capacidad máxima de engrapado: 60 hojas;  Material: Plástico y metal;  Tamaño de grapas: 26/6 a 26/8; |Unidad|1 Unidad(es)|166791
329|142813|HORNO MICROONDAS| Capacidad: 2.2 Pie Cúbico;  Material: Metal;  Niveles de potencia: 10 ;  Potencia: 1200 Vatio; |Unidad|1 Unidad(es)|166820
239|142820|MOCHILA| Alto: 45 Centímetro;  Ancho: 30 Centímetro;  Largo: 15 Centímetro;  Material: Lona oxford impermeable; |Unidad|1 Unidad(es)|166827
329|142893|PULIDORA| Alimentación: 110 Voltio;  Diámetro de disco: 4 1/2 pulgadas;  Potencia: 900 Vatio;  Velocidad: 12,000 revoluciones por minuto (rpm); |Unidad|1 Unidad(es)|166902
219|142968|PEPPERONI (PARA CAPACITACIÓN)| Forma: Rebanada; |Empaque|1 Libra|166992
283|142975|LLAVE PARA LAVATRASTOS| Diámetro: 1/8 pulgadas;  Material: Latón;  Tipo de cuello: Recto;  Tipo de llave: Monocomando; |Unidad|1 Unidad(es)|166999
261|143044|POLVO QUÍMICO SECO (P.Q.S.)| Agente extintor: Fosfato monoamónico 75%;  Tipo: Co2; |Recarga|5 Libra|167088
266|143386|VALPROATO DE MAGNESIO| Concentración: 500mg;  Forma farmacéutica: Tableta;  Vía de administración: Oral; |Caja|20 Unidad(es)|167498
266|143523|NEOMICINA + CLOSTEBOL| Concentración: 150mg + 150mg;  Forma farmacéutica: Aerosol;  Vía de administración: Tópica; |Envase|40 Gramos|169022
329|143764|LICUADORA INDUSTRIAL| Capacidad: 25 Litro;  Contiene: Pedestal;  Cuchillas: Acero inoxidable;  Material del recipiente: Acero inoxidable;  Potencia: 1.5 Caballo de Fuerza;  Tipo: Basculante;  Voltaje de alimentación: 110 Voltio; |Unidad|1 Unidad(es)|167911
296|143776|OLLA| Capacidad: 12.8 Litro;  Incluye: Tapadera;  Material: Acero inoxidable;  Uso: Cocina; |Unidad|1 Unidad(es)|167925
296|143777|OLLA| Capacidad: 6.4 Litro;  Incluye: Tapadera;  Material: Acero inoxidable;  Uso: Cocina; |Unidad|1 Unidad(es)|167926
296|143788|PINZA DE COCINA| Largo: 30 Centímetro;  Material: Acero inoxidable; |Unidad|1 Unidad(es)|167938
185|143971|CURSO DE MANUALIDADES CON PRODUCTOS RECICLADOS| Tipo: Servicio; |Unidad|1 Unidad(es)|168167
328|144273|DISCO DURO| Capacidad de almacenamiento: 8 Terabyte;  Conectividad/interfaz: Puerto usb;  Tecnología: 3 ;  Tipo: Externo; |Unidad|1 Unidad(es)|168513
291|144372|TARJETA DE RED INALÁMBRICA| Conectividad: Wifi doble banda;  Tipo: Usb;  Velocidad de transferencia: 600 Megabit/Segundo; |Unidad|1 Unidad(es)|168661
266|144416|METRONIDAZOL| Concentración: 500mg;  Forma farmacéutica: Tableta;  Vía de administración: Oral; |Blíster|10 Unidad(es)|168724
266|144416|METRONIDAZOL| Concentración: 500mg;  Forma farmacéutica: Tableta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|168723
322|144616|ARMARIO PERSIANIZADO| Alto: 198 Centímetro;  Ancho: 119 Centímetro;  Entrepaños: 5 ;  Fondo: 45 Centímetro;  Material: Metal; |Unidad|1 Unidad(es)|169115
243|144625|PAPEL AUTOADHESIVO MATE| Alto: 27.9 Centímetro;  Ancho: 21.7 Centímetro;  Gramaje: 90 Gramos; |Paquete|100 Unidad(es)|169146
297|144730|FLIPÓN| Corriente: 100 Amperio;  Interruptores: 2 ;  Uso: Eléctrico; |Unidad|1 Unidad(es)|169291
297|144733|FLIPÓN| Corriente: 100 Amperio;  Interruptores: 3 ;  Uso: Eléctrico; |Unidad|1 Unidad(es)|169294
291|144768|PERFORADOR| Agujeros: 2 ;  Capacidad de perforación: 22 hojas;  Incluye: Regla para medir papel;  Material: Metal; |Unidad|1 Unidad(es)|169375
328|144838|ESCÁNER| Alimentador: Automático;  Capacidad de alimentador: 80 hojas;  Ciclo de trabajo diario: 6,000 hojas;  Resolución óptica: 600 x 600 puntos por pulgada (ppp);  Velocidad de escaneo: 60 páginas por minuto (ppm), 60 imágenes por minuto (ipm); |Unidad|1 Unidad(es)|169454
328|144843|UNIDAD DE PODER ININTERRUMPIDO (UPS)| Alarma: Audible;  Capacidad de carga: 500 Voltiamperio;  Frecuencia: 60 Hercio;  Número de tomas: 6;  Tiempo de respaldo de batería: 4 Minuto;  Voltaje de entrada: 120 Voltio;  Voltaje de salida: 120 Voltio; |Unidad|1 Unidad(es)|169459
328|144844|COMPUTADORA DE ESCRITORIO| Capacidad de disco duro: 1 Terabyte;  Capacidad de disco duro de estado sólido: 256 Gigabyte;  Memoria ram: 16 Gigabyte;  Sistema operativo: Con licenciamiento;  Tamaño de pantalla: 23.8 Pulgadas;  Tipo de pantalla: Led;  Velocidad de procesador: 4 GigaHercio; |Unidad|1 Unidad(es)|169460
292|145220|MÁQUINA PARA CORTAR CABELLO| Clase: Eléctrica inalámbrica;  Incluye: Set de cuchillas;  Revoluciones: 5000 revoluciones por minuto (rpm);  Tipo: Profesional; |Unidad|1 Unidad(es)|169906
292|145336|SECADOR DE PISO| Ancho: 3 Pulgadas;  Largo: 21.65 Pulgadas;  Material: Hule;  Palo: Madera; |Unidad|1 Unidad(es)|170030
296|145757|CUCHILLO| Largo: 23 Centímetro;  Material: Acero inoxidable; |Unidad|1 Unidad(es)|170536
329|145870|HIDROLAVADORA| Alimentación: 110 Voltio;  Flujo: 10 Litro/Minuto;  Incluye: Filtro, manguera y boquillas;  Potencia: 2.5 Caballo de Fuerza;  Presión: 1500 Libra por Pulgada Cuadrada; |Unidad|1 Unidad(es)|170668
211|145936|CREMA| Consistencia: Líquido;  Tipo: Para batir; |Envase|1 Litro|170750
294|146198|PELOTA DE FÚTBOL| Material: Cuerina;  Número: 4 ; |Unidad|1 Unidad(es)|171170
291|146207|GRAPA| Dimensión: 53/8 pulgada;  Tipo de grapas: De pared; |Caja|1000 Unidad(es)|171183
243|146599|PAPEL HIGIÉNICO| Ancho: 9 Pulgadas;  Clase: Bobina;  Largo: 400 Metro;  Tipo: Jumbo roll; |Paquete|6 Unidad(es)|171648
289|147080|CANDADO| Material: Bronce;  Tamaño: 63 Milímetro; |Unidad|1 Unidad(es)|172206
241|147130|PAPEL IRIS| Color: Varios;  Gramaje: 75 Gramos;  Tamaño: Carta; |Paquete|100 Unidad(es)|172263
291|147564|TIJERA| Largo: 20 Centímetro;  Material: Metal;  Material del mango: Plástico; |Unidad|1 Unidad(es)|172792
268|147644|BASURERO| Capacidad: 60 Litro;  Contiene: Tapadera;  Material: Plástico; |Unidad|1 Unidad(es)|172886
233|147729|CALZONCILLO| Material: Algodón;  Talla: 36 ;  Uso: Caballero; |Unidad|1 Unidad(es)|172994
233|147731|CALZONCILLO| Material: Algodón;  Talla: 38 ;  Uso: Caballero; |Unidad|1 Unidad(es)|172996
233|147778|CALCETA| Uso: Adulto; |Par|1 Unidad(es)|173047
233|148310|PLAYERA| Género: Unisex;  Material: Tela de algodón;  Talla: A la medida;  Tipo de impresión: Serigrafía; |Unidad|1 Unidad(es)|173654
266|148669|LAMOTRIGINA| Concentración: 100mg;  Forma farmacéutica: Tableta masticable;  Vía de administración: Oral; |Empaque|30 Unidad(es)|196590
233|148724|CALZONCILLO| Material: Algodón;  Talla: 34 ;  Uso: Caballero; |Unidad|1 Unidad(es)|174112
297|148879|BOMBILLA LED| Base: E27;  Potencia: 18.5 Vatio;  Tipo de luz: Blanca;  Voltaje: 110 a 240 Voltio; |Unidad|1 Unidad(es)|174296
296|149218|CUCHARA| Material: Acero inoxidable;  Tipo: Sopera (para sopa); |Unidad|1 Unidad(es)|174709
294|149243|MOCHILA| Alto: 45 Centímetro;  Ancho: 24 Centímetro;  Fondo: 14 Centímetro;  Material: Impermeable; |Unidad|1 Unidad(es)|174741
296|149257|CUCHARA| Largo: 11 Pulgadas;  Material: Acero inoxidable; |Unidad|1 Unidad(es)|174761
266|149291|ACETAMINOFÉN (PARACETAMOL) +  BROMHIDRATO DE DEXTROMETORFANO + CLORHIDRATO DE FENILEFRINA + SUCCINATO DOXILAMINA| Concentración: 325mg + 10mg + 5mg + 6.25mg;  Forma farmacéutica: Cápsula de gelatina blanda;  Vía de administración: Oral; |Empaque|2 Unidad(es)|174801
289|149838|CERRADURA (CHAPA) PARA PUERTA| Material: Metal;  Tipo: Bola (cilíndrica o pomo); |Unidad|1 Unidad(es)|175427
211|149921|CARNE BLANCA| Animal: Pollo;  Color: Amarillo;  Corte: Pechuga; |Empaque|1 Libra|175521
291|150158|MOUSE PAD| Material: Silicón;  Tipo: Con burbuja de gel;  Uso: Computadora; |Unidad|1 Unidad(es)|175819
266|150356|DICLOFENACO POTÁSICO| Concentración: 50mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|176047
266|150357|TRAMADOL| Concentración: 50mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|176048
239|150597|ALMOHADA| Ancho: 50 Centímetro;  Largo: 66 Centímetro;  Material: Algodón; |Unidad|1 Unidad(es)|176322
268|150740|PORTA GAFETE CON CINTA| Alto: 11 Centímetro;  Ancho: 6.5 Centímetro;  Material: Vinil;  Material de la cinta: Poliéster; |Unidad|1 Unidad(es)|176479
267|151635|TÓNER| Código: Cf289x;  Color: Negro;  Uso: Impresora; |Unidad|1 Unidad(es)|177494
211|151752|PAN| Tamaño: Pequeño;  Tipo: Pirujo; |Unidad|1 Unidad(es)|177631
211|151753|PAN| Tamaño: Grande;  Tipo: Pirujo; |Unidad|1 Unidad(es)|177632
266|151848|SILDENAFIL| Concentración: 100mg;  Forma farmacéutica: Tableta;  Vía de administración: Oral; |Empaque|4 Unidad(es)|177761
266|152260|LEVETIRACETAM| Concentración: 500mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Caja|30 Unidad(es)|178237
266|152488|OLANZAPINA| Concentración: 5mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Caja|28 Unidad(es)|178510
296|152832|TENAZA DE COCINA| Largo: 12.5 Pulgadas;  Material: Acero inoxidable; |Unidad|1 Unidad(es)|178915
266|153293|CLORFENIRAMINA MALEATO| Concentración: 4mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|179447
182|153318|EXAMEN DE BIOQUÍMICA GENERAL, TGO (ALT)| Tipo: Servicio; |Unidad|1 Unidad(es)|179472
266|153484|PROTECTOR HEPÁTICO| Composición: Fosfolípidos esenciales, tiamina hci, riboflavina, piridoxina hci, cianocobalamina, nicotinamida, vitamina e;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Empaque|60 Unidad(es)|179666
299|153669|SET DE PINCELES| Cerdas: Naturales;  Forma: Redonda;  Material de mango: Madera; |Empaque|12 Unidad(es)|179889
296|153698|PINCHOS| Largo: 12 Pulgadas;  Material: Madera; |Paquete|50 Unidad(es)|179929
266|154047|CIPROFLOXACINA| Concentración: 500mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|180340
266|154093|PREDNISONA| Concentración: 5mg;  Forma farmacéutica: Comprimido;  Vía de administración: Oral; |Unidad|1 Unidad(es)|180398
266|154202|CITICOLINA| Concentración: 100mg/ml;  Forma farmacéutica: Solución;  Vía de administración: Oral; |Frasco gotero|30 Mililitro|180524
211|154849|DESAYUNO| Tipo: Alimento;  Uso: Menú servido; |Ración|1 Unidad(es)|181336
211|154850|ALMUERZO| Tipo: Alimento;  Uso: Menú servido; |Ración|1 Unidad(es)|181337
211|154851|CENA| Tipo: Alimento;  Uso: Menú servido; |Ración|1 Unidad(es)|181339
211|154852|REFACCIÓN| Tipo: Alimento;  Uso: Menú servido; |Ración|1 Unidad(es)|181340
211|154886|PAN| Clase: Integral;  Sabor: Salado;  Tipo: De pita; |Unidad|1 Unidad(es)|183472
266|155041|CEFADROXILO| Concentración: 500mg;  Forma farmacéutica: Tableta recubierta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|181577
211|155181|TOMATE| Clase: Ciruelo;  Grupo: Fruta;  Tipo: Verde; |Unidad|1 Libra|181732
268|155226|VASO DESECHABLE| Capacidad: 8 Onza;  Material: Plástico; |Paquete|50 Unidad(es)|181787
268|155238|SILLA| Diseño: Sin apoyabrazos;  Material: Plástico;  Soporte: 250 Libra; |Unidad|1 Unidad(es)|181801
286|155531|KIT DE ESPÁTULAS| Cantidad de espátulas: 9 ;  Incluye: Mezclador y bandeja;  Material: Metal y plástico;  Tamaño: 2 a 12 Pulgadas; |Unidad|1 Unidad(es)|182133
266|155841|CREMA RESTAURADORA DE LA PIEL| Contiene: Caléndula, centella asiática, manzanilla y equisetum;  Vía de administración: Tópica; |Envase|60 Gramos|182501
233|155941|CALCETINES DEPORTIVOS| Material: Algodón;  Talla: Única; |Par|1 Unidad(es)|182616
233|155960|CALZONCILLO| Material: Algodón;  Talla: L;  Uso: Caballero; |Unidad|1 Unidad(es)|182639
233|155962|CALZONCILLO| Material: Algodón;  Talla: Xl;  Uso: Caballero; |Unidad|1 Unidad(es)|182641
322|156027|ESCRITORIO CON LIBRERA (CONEJERA)| Alto: 1.64 Metro;  Ancho: 0.62 Metro;  Fondo de conejera: 0.34 Metro;  Gavetas: 3 ;  Largo: 1.2 Metro;  Material: Melamina;  Puertas: 2 ; |Unidad|1 Unidad(es)|182720
233|156103|BLÚMER| Material: Algodón;  Talla: Xl;  Tipo: Bóxer; |Unidad|1 Unidad(es)|182804
233|156104|BLÚMER| Material: Algodón;  Talla: L;  Tipo: Bóxer; |Unidad|1 Unidad(es)|182805
